transaction_id,user_id,amount,city
110,67,2844.76,Sao Paulo
111,44,2788.54,Rio
112,66,1885.93,Sao Paulo
113,65,1834.19,Rio
114,90,1633.24,Madrid
115,65,2028.69,Unknown
116,47,4893.19,Madrid
117,40,1090.98,Unknown
118,2,4236.25,Rio
119,18,1434.83,Rio
120,91,2274.83,Sao Paulo
121,48,146.71,Unknown
122,39,2813.81,Rio
123,57,4267.03,Madrid
124,49,3201.25,Unknown
125,69,449.29,Madrid
126,70,2228.0,Unknown
127,43,1821.32,Unknown
128,18,4728.51,Lisbon
129,33,3934.47,Madrid
130,45,2116.73,Madrid
131,17,4644.66,Rio
132,98,3194.26,Madrid
133,40,3600.57,Sao Paulo
134,18,3295.33,Sao Paulo
135,96,3214.44,Rio
136,66,3059.68,Madrid
137,56,247.27,Lisbon
138,22,1938.7,Rio
139,1,3176.94,Madrid
140,68,1185.03,Rio
141,82,4488.33,Unknown
142,43,1656.7,Lisbon
143,84,2845.21,Madrid
144,96,4577.65,Lisbon
145,69,4949.12,Madrid
146,45,1758.29,Lisbon
147,92,3329.5,Lisbon
148,12,2299.92,Lisbon
149,65,2401.26,Unknown
150,66,4899.92,Madrid
151,42,4731.24,Rio
152,9,4415.74,Rio
153,66,2030.04,Unknown
154,56,1395.74,Unknown
155,74,26.65,Lisbon
156,84,1163.69,Lisbon
157,83,578.14,Rio
158,65,3043.66,Madrid
159,8,348.41,Rio
160,51,1287.72,Lisbon
161,81,1386.54,Rio
162,99,2484.91,Madrid
163,43,3129.51,Sao Paulo
164,41,1140.47,Lisbon
165,84,1395.11,Sao Paulo
166,95,3996.67,Rio
167,96,4877.72,Lisbon
168,43,2367.4,Rio
169,61,4700.33,Rio
170,42,4183.18,Madrid
171,35,1989.32,Madrid
172,35,2123.77,Sao Paulo
173,90,4174.95,Madrid
174,20,1247.3,Lisbon
175,56,3810.71,Sao Paulo
176,40,4167.82,Sao Paulo
177,13,4268.75,Sao Paulo
178,36,3416.05,Unknown
179,42,2896.41,Sao Paulo
180,24,4497.62,Madrid
181,20,4469.57,Sao Paulo
182,72,3688.43,Madrid
183,33,2749.76,Lisbon
184,72,2705.63,Sao Paulo
185,68,3774.73,Madrid
186,18,2436.65,Unknown
187,90,704.76,Madrid
188,6,1735.4,Lisbon
189,30,3046.4,Rio
190,21,2162.3,Sao Paulo
191,75,1245.13,Sao Paulo
192,82,4472.79,Sao Paulo
193,39,4675.12,Madrid
194,84,2409.75,Madrid
195,96,915.27,Lisbon
196,81,3027.7,Lisbon
197,11,3415.82,Unknown
198,42,958.63,Lisbon
199,15,2452.74,Madrid
200,36,3810.65,Rio
201,5,3572.03,Rio
202,12,1414.25,Madrid
203,57,4301.72,Unknown
204,38,2013.23,Sao Paulo
205,12,4900.34,Sao Paulo
206,52,4392.78,Rio
207,9,2586.58,Rio
208,43,2659.55,Unknown
209,68,2027.83,Lisbon
210,91,1853.99,Unknown
211,92,1608.61,Unknown
212,97,153.51,Rio
213,9,604.03,Rio
214,1,287.62,Madrid
215,92,4778.81,Madrid
216,87,538.11,Unknown
217,54,1126.05,Lisbon
218,62,3956.27,Madrid
219,38,3708.14,Sao Paulo
220,15,2176.15,Sao Paulo
221,39,4861.29,Madrid
222,56,4673.52,Sao Paulo
223,69,3472.99,Unknown
224,43,655.8,Madrid
225,11,471.12,Lisbon
226,38,1261.71,Madrid
227,37,476.38,Sao Paulo
228,73,1926.66,Sao Paulo
229,89,1860.79,Unknown
230,14,744.85,Unknown
231,23,3023.23,Madrid
232,74,1406.92,Sao Paulo
233,7,1594.28,Madrid
234,37,3231.07,Rio
235,1,4142.75,Lisbon
236,38,4219.29,Madrid
237,63,1238.18,Madrid
238,29,3393.4,Madrid
239,41,4934.03,Rio
240,34,1032.6,Lisbon
241,74,2687.97,Madrid
242,99,581.59,Lisbon
243,45,3763.24,Madrid
244,58,828.59,Madrid
245,52,1557.03,Sao Paulo
246,81,4089.65,Lisbon
247,32,2516.86,Unknown
248,44,2318.69,Unknown
249,18,4621.66,Unknown
250,64,1210.37,Sao Paulo
251,52,3777.4,Sao Paulo
252,96,2902.08,Lisbon
253,29,1994.4,Rio
254,33,1217.35,Lisbon
255,86,3271.99,Sao Paulo
256,4,4517.31,Madrid
257,51,1590.19,Unknown
258,58,1710.07,Rio
259,92,3444.7,Madrid
260,49,1850.69,Sao Paulo
261,77,3578.02,Unknown
262,44,2919.45,Rio
263,27,2078.25,Unknown
264,77,1754.07,Rio
265,3,4023.01,Madrid
266,44,2876.46,Sao Paulo
267,85,588.58,Rio
268,76,3860.39,Madrid
269,50,3563.9,Sao Paulo
270,21,2189.11,Sao Paulo
271,9,2834.72,Unknown
272,64,3177.98,Unknown
273,57,2154.18,Sao Paulo
274,76,838.67,Madrid
275,40,1208.37,Unknown
276,37,2420.01,Unknown
277,62,1971.87,Madrid
278,63,3097.06,Rio
279,48,3388.36,Madrid
280,72,1332.36,Sao Paulo
281,55,2170.52,Unknown
282,48,3933.52,Lisbon
283,98,3961.15,Sao Paulo
284,98,739.66,Madrid
285,67,2546.69,Lisbon
286,61,2816.45,Madrid
287,8,2538.14,Madrid
288,79,2666.75,Rio
289,96,1484.81,Lisbon
290,39,4740.35,Unknown
291,75,3421.23,Lisbon
292,61,2047.98,Unknown
293,56,2374.51,Madrid
294,36,2460.62,Madrid
295,79,1133.53,Rio
296,24,4072.03,Rio
297,39,3061.42,Sao Paulo
298,76,2945.51,Rio
299,24,3350.58,Lisbon
300,46,3317.57,Lisbon
301,67,2262.13,Madrid
302,51,2507.35,Lisbon
303,64,4978.45,Rio
304,56,2210.21,Unknown
305,32,3421.05,Unknown
306,100,3680.26,Lisbon
307,18,2175.49,Unknown
308,59,1278.91,Sao Paulo
309,96,1063.02,Sao Paulo
310,92,2553.31,Lisbon
311,52,2572.39,Rio
312,15,1436.91,Sao Paulo
313,25,991.6,Sao Paulo
314,27,1023.67,Lisbon
315,99,424.93,Lisbon
316,98,4067.66,Madrid
317,58,229.73,Lisbon
318,28,1367.46,Lisbon
319,92,3257.54,Rio
320,14,4426.45,Unknown
321,58,2825.07,Lisbon
322,42,1566.78,Unknown
323,92,2615.96,Rio
324,20,2961.87,Sao Paulo
325,26,1477.88,Madrid
326,3,461.45,Rio
327,64,435.07,Unknown
328,5,3983.8,Lisbon
329,49,3064.04,Unknown
330,5,3167.13,Rio
331,61,844.98,Unknown
332,73,903.71,Sao Paulo
333,56,1502.73,Unknown
334,73,3465.4,Sao Paulo
335,16,2077.45,Lisbon
336,12,1420.14,Madrid
337,50,924.86,Rio
338,69,773.72,Unknown
339,22,2246.61,Rio
340,72,2419.54,Lisbon
341,3,344.44,Lisbon
342,72,182.76,Lisbon
343,22,1990.99,Madrid
344,52,4339.51,Sao Paulo
345,80,4768.01,Unknown
346,37,3725.76,Rio
347,71,4710.12,Lisbon
348,8,2686.94,Rio
349,9,2912.23,Unknown
350,52,1048.89,Rio
351,49,3551.67,Rio
352,27,400.21,Lisbon
353,27,1699.6,Sao Paulo
354,11,4729.41,Lisbon
355,27,3781.47,Madrid
356,96,1598.76,Rio
357,88,1534.19,Sao Paulo
358,2,1951.67,Lisbon
359,38,4948.53,Sao Paulo
360,46,2427.09,Rio
361,78,3104.83,Sao Paulo
362,75,4797.38,Rio
363,21,2352.1,Lisbon
364,74,1257.86,Lisbon
365,61,4444.76,Lisbon
366,41,674.12,Lisbon
367,99,1993.64,Rio
368,4,4904.2,Sao Paulo
369,77,1831.17,Sao Paulo
370,33,3218.17,Madrid
371,5,3985.94,Unknown
372,30,3533.14,Lisbon
373,9,4971.61,Lisbon
374,57,1968.27,Sao Paulo
375,7,4663.54,Unknown
376,54,3022.58,Unknown
377,23,101.91,Sao Paulo
378,29,1470.36,Madrid
379,13,978.61,Sao Paulo
380,72,3144.15,Rio
381,79,4468.55,Madrid
382,47,3898.93,Unknown
383,93,1457.8,Unknown
384,8,1816.67,Unknown
385,18,775.3,Unknown
386,94,925.1,Unknown
387,57,4211.14,Lisbon
388,43,1125.11,Madrid
389,51,3611.52,Unknown
390,31,3835.39,Sao Paulo
391,51,4853.64,Rio
392,72,862.53,Rio
393,64,393.08,Rio
394,51,2954.03,Rio
395,37,3132.84,Rio
396,29,2560.12,Madrid
397,54,1649.41,Sao Paulo
398,41,888.12,Rio
399,27,135.67,Lisbon
400,55,2184.49,Lisbon
401,77,1009.57,Rio
402,95,680.74,Rio
403,11,4404.19,Rio
404,17,1562.2,Rio
405,54,991.62,Unknown
406,7,1229.05,Madrid
407,5,723.14,Rio
408,24,1377.54,Lisbon
409,27,2519.93,Rio
410,13,4771.22,Madrid
411,59,390.77,Rio
412,36,212.58,Rio
413,49,813.43,Madrid
414,83,2566.23,Madrid
415,16,3498.2,Unknown
416,37,234.36,Sao Paulo
417,93,559.6,Lisbon
418,64,4408.62,Unknown
419,93,925.47,Unknown
420,63,34.23,Unknown
421,56,2981.3,Lisbon
422,90,291.09,Rio
423,65,2186.21,Lisbon
424,73,3402.26,Lisbon
425,45,4388.17,Lisbon
426,13,2141.05,Unknown
427,37,3432.07,Sao Paulo
428,87,948.58,Sao Paulo
429,43,4293.25,Unknown
430,60,58.77,Lisbon
431,84,344.39,Sao Paulo
432,28,3735.86,Madrid
433,63,3693.43,Madrid
434,88,3702.47,Rio
435,27,1665.9,Madrid
436,79,1565.44,Sao Paulo
437,73,3321.58,Rio
438,88,2894.71,Lisbon
439,89,1549.02,Unknown
440,1,4270.21,Unknown
441,37,1104.97,Madrid
442,19,3814.02,Madrid
443,13,2537.03,Unknown
444,56,2191.24,Sao Paulo
445,18,4124.41,Madrid
446,6,1971.36,Lisbon
447,1,3022.55,Madrid
448,1,4147.53,Rio
449,95,1389.44,Sao Paulo
450,10,4162.81,Rio
451,81,4646.95,Lisbon
452,92,4741.8,Lisbon
453,52,829.63,Rio
454,68,2354.87,Unknown
455,89,2286.96,Lisbon
456,73,1714.1,Madrid
457,71,3601.91,Unknown
458,86,1333.95,Lisbon
459,15,416.87,Madrid
460,93,2264.59,Rio
461,34,955.16,Rio
462,54,2421.65,Madrid
463,96,1249.39,Rio
464,35,3660.26,Rio
465,3,3712.23,Sao Paulo
466,54,3969.17,Lisbon
467,100,181.9,Lisbon
468,48,1015.64,Sao Paulo
469,90,3808.0,Unknown
470,50,350.92,Sao Paulo
471,96,4941.11,Unknown
472,21,3069.36,Unknown
473,64,2965.93,Sao Paulo
474,94,1477.29,Rio
475,40,1498.39,Rio
476,86,3306.28,Lisbon
477,36,3162.44,Lisbon
478,85,316.67,Madrid
479,94,3819.57,Lisbon
480,39,830.65,Sao Paulo
481,9,284.05,Rio
482,27,4463.65,Madrid
483,67,1536.83,Sao Paulo
484,3,585.55,Unknown
485,14,1389.96,Madrid
486,52,3401.61,Lisbon
487,51,3844.02,Unknown
488,55,3230.67,Sao Paulo
489,13,4243.82,Madrid
490,21,4947.9,Rio
491,10,1161.47,Rio
492,94,291.67,Rio
493,26,4975.86,Sao Paulo
494,25,1199.43,Lisbon
495,35,3594.85,Madrid
496,17,3434.68,Sao Paulo
497,32,4163.82,Madrid
498,73,1847.6,Madrid
499,15,4443.67,Madrid
500,98,4242.82,Rio
501,66,2694.63,Sao Paulo
502,99,4162.9,Sao Paulo
503,100,3490.36,Madrid
504,8,4771.22,Unknown
505,19,1487.55,Madrid
506,71,4447.13,Madrid
507,61,1472.29,Rio
508,22,2871.31,Unknown
509,100,4701.78,Unknown
510,44,3936.71,Unknown
511,83,3485.93,Sao Paulo
512,44,1615.49,Unknown
513,56,3059.06,Sao Paulo
514,45,3351.57,Unknown
515,51,2807.7,Unknown
516,61,2457.43,Madrid
517,42,2841.39,Rio
518,56,1441.55,Madrid
519,7,1664.29,Madrid
520,82,2074.55,Rio
521,30,3847.08,Unknown
522,33,342.69,Madrid
523,38,432.6,Unknown
524,52,1358.58,Madrid
525,94,2942.11,Rio
526,40,1453.52,Sao Paulo
527,38,2707.71,Unknown
528,57,1876.02,Sao Paulo
529,73,1447.47,Sao Paulo
530,81,1809.57,Rio
531,44,3231.9,Lisbon
532,13,2218.45,Lisbon
533,51,733.33,Unknown
534,72,4902.2,Sao Paulo
535,13,4854.74,Rio
536,62,465.52,Sao Paulo
537,16,2546.47,Lisbon
538,22,1427.07,Madrid
539,91,1949.82,Rio
540,4,3761.7,Rio
541,76,4098.16,Rio
542,55,796.7,Lisbon
543,21,1943.05,Sao Paulo
544,64,530.12,Rio
545,91,4290.57,Madrid
546,31,2555.99,Rio
547,24,73.89,Sao Paulo
548,38,3693.98,Lisbon
549,30,1791.2,Rio
550,30,1003.22,Rio
551,60,4914.14,Madrid
552,97,3411.99,Sao Paulo
553,88,3075.81,Sao Paulo
554,47,3457.27,Lisbon
555,12,954.51,Unknown
556,13,2890.15,Rio
557,83,887.63,Sao Paulo
558,50,2647.99,Sao Paulo
559,25,1330.42,Sao Paulo
560,32,845.35,Lisbon
561,40,1885.48,Rio
562,9,1187.02,Lisbon
563,36,4171.95,Unknown
564,28,3984.84,Lisbon
565,53,1866.86,Lisbon
566,84,3752.95,Sao Paulo
567,51,1675.68,Lisbon
568,11,2869.57,Lisbon
569,8,3081.77,Unknown
570,65,4492.82,Madrid
571,21,352.13,Unknown
572,90,1463.25,Madrid
573,27,2767.94,Rio
574,46,3375.62,Sao Paulo
575,62,4716.23,Rio
576,88,2951.2,Lisbon
577,86,1514.15,Lisbon
578,66,833.0,Unknown
579,93,576.41,Sao Paulo
580,38,829.2,Lisbon
581,72,227.89,Lisbon
582,77,2118.18,Sao Paulo
583,48,2039.57,Madrid
584,23,2810.84,Unknown
585,19,3273.88,Madrid
586,90,2532.01,Lisbon
587,5,2172.59,Lisbon
588,43,2707.98,Sao Paulo
589,69,1037.51,Rio
590,34,2733.35,Sao Paulo
591,59,1121.3,Rio
592,51,406.07,Rio
593,72,4210.62,Rio
594,95,2656.91,Unknown
595,62,1806.58,Sao Paulo
596,35,1250.57,Rio
597,89,2290.32,Lisbon
598,18,2990.53,Rio
599,25,3754.01,Rio
600,15,4738.62,Rio
601,36,132.11,Sao Paulo
602,83,4859.49,Madrid
603,71,2894.24,Lisbon
604,47,4103.32,Unknown
605,94,1743.76,Rio
606,62,233.92,Lisbon
607,35,3757.73,Madrid
608,5,3380.67,Lisbon
609,89,839.3,Unknown
610,48,745.95,Lisbon
611,4,503.19,Madrid
612,29,1378.77,Rio
613,12,412.8,Unknown
614,54,518.74,Rio
615,30,1537.39,Lisbon
616,69,66.36,Unknown
617,68,4458.76,Lisbon
618,97,237.2,Madrid
619,15,1335.44,Unknown
620,80,4375.77,Sao Paulo
621,31,2110.63,Sao Paulo
622,32,859.23,Madrid
623,16,1478.34,Rio
624,25,3512.74,Lisbon
625,10,2194.63,Rio
626,26,4300.92,Madrid
627,14,3440.76,Sao Paulo
628,43,635.67,Sao Paulo
629,96,3726.17,Madrid
630,70,3788.44,Lisbon
631,29,126.66,Madrid
632,42,566.51,Unknown
633,35,1267.28,Unknown
634,28,4334.75,Madrid
635,25,156.36,Lisbon
636,64,3115.35,Madrid
637,95,1389.01,Lisbon
638,81,4065.88,Sao Paulo
639,71,2101.53,Rio
640,8,3377.71,Madrid
641,79,1729.08,Lisbon
642,65,3734.34,Sao Paulo
643,12,3443.6,Madrid
644,62,3008.26,Rio
645,42,2370.15,Unknown
646,79,2966.11,Madrid
647,77,593.97,Madrid
648,24,3904.05,Unknown
649,12,3881.5,Lisbon
650,87,1768.98,Unknown
651,32,935.69,Sao Paulo
652,24,4484.89,Madrid
653,5,4050.51,Unknown
654,8,3250.03,Lisbon
655,73,3199.43,Madrid
656,18,3714.45,Unknown
657,61,965.17,Rio
658,82,4931.96,Lisbon
659,57,919.05,Madrid
660,46,3644.64,Lisbon
661,96,505.71,Lisbon
662,15,2145.48,Rio
663,77,2992.54,Lisbon
664,65,763.66,Rio
665,80,3464.58,Rio
666,35,4818.19,Unknown
667,14,4323.27,Rio
668,52,181.82,Lisbon
669,62,435.75,Rio
670,57,616.3,Sao Paulo
671,59,570.25,Rio
672,78,1455.69,Unknown
673,8,792.57,Madrid
674,77,53.81,Madrid
675,28,3912.43,Rio
676,57,3408.09,Rio
677,3,1224.64,Lisbon
678,64,2974.72,Lisbon
679,86,1764.81,Sao Paulo
680,33,2905.59,Sao Paulo
681,14,1992.12,Madrid
682,89,581.46,Rio
683,19,4087.92,Sao Paulo
684,23,3766.61,Lisbon
685,74,4196.35,Rio
686,51,549.64,Lisbon
687,82,1710.67,Unknown
688,70,4838.31,Sao Paulo
689,20,2691.57,Lisbon
690,75,3734.6,Rio
691,87,1756.11,Sao Paulo
692,2,4701.98,Madrid
693,99,1485.93,Madrid
694,6,1274.13,Lisbon
695,22,4923.53,Sao Paulo
696,35,732.44,Lisbon
697,30,1978.15,Unknown
698,14,1228.5,Madrid
699,96,3158.34,Sao Paulo
700,73,199.14,Madrid
701,83,3336.09,Lisbon
702,83,1071.7,Lisbon
703,65,246.84,Madrid
704,16,1905.15,Rio
705,17,4065.21,Lisbon
706,5,3343.43,Rio
707,88,3526.31,Rio
708,51,4581.53,Lisbon
709,19,4377.05,Madrid
710,79,1811.65,Madrid
711,32,4512.31,Rio
712,10,2294.86,Lisbon
713,93,439.53,Madrid
714,84,4157.32,Madrid
715,66,4472.48,Lisbon
716,17,2941.44,Lisbon
717,29,3029.76,Rio
718,20,3092.38,Unknown
719,70,758.14,Sao Paulo
720,12,2209.32,Rio
721,90,2359.08,Sao Paulo
722,73,3204.61,Rio
723,39,699.86,Lisbon
724,64,4012.57,Sao Paulo
725,85,1595.32,Unknown
726,37,4257.39,Unknown
727,79,227.53,Unknown
728,25,1590.02,Sao Paulo
729,66,725.75,Lisbon
730,20,1612.82,Lisbon
731,12,1400.77,Unknown
732,73,4660.02,Sao Paulo
733,15,3481.72,Unknown
734,15,3733.31,Madrid
735,46,2440.17,Sao Paulo
736,80,2274.61,Unknown
737,23,1799.02,Madrid
738,25,4307.54,Madrid
739,21,4055.08,Sao Paulo
740,89,4549.48,Unknown
741,92,1279.01,Unknown
742,78,4387.93,Sao Paulo
743,66,3954.33,Rio
744,75,2687.57,Unknown
745,50,4499.51,Unknown
746,75,4846.73,Rio
747,63,4340.3,Lisbon
748,29,332.56,Rio
749,49,646.08,Unknown
750,23,4077.51,Rio
751,64,3483.79,Sao Paulo
752,17,1517.11,Rio
753,81,4416.63,Rio
754,27,532.18,Rio
755,99,2719.56,Sao Paulo
756,87,2521.96,Lisbon
757,55,1648.28,Madrid
758,67,4953.91,Madrid
759,63,4831.0,Sao Paulo
760,47,1973.23,Rio
761,82,4693.5,Rio
762,97,1649.59,Unknown
763,53,3023.95,Unknown
764,87,4087.17,Madrid
765,98,2439.86,Madrid
766,16,1218.94,Unknown
767,16,4991.2,Lisbon
768,30,2166.37,Unknown
769,17,2969.66,Madrid
770,99,2068.77,Madrid
771,4,1388.6,Unknown
772,64,4053.51,Rio
773,44,1124.2,Madrid
774,59,1645.51,Rio
775,73,548.55,Madrid
776,100,2445.55,Madrid
777,26,3563.2,Rio
778,52,4508.01,Madrid
779,90,1485.38,Sao Paulo
780,35,2774.2,Unknown
781,49,99.31,Sao Paulo
782,86,4845.68,Lisbon
783,77,2987.84,Madrid
784,77,1366.78,Sao Paulo
785,42,3099.05,Sao Paulo
786,32,3768.71,Madrid
787,97,4609.65,Rio
788,57,4596.68,Rio
789,21,1806.74,Rio
790,73,4527.58,Rio
791,56,4359.95,Unknown
792,17,1308.26,Madrid
793,51,3475.54,Sao Paulo
794,37,1283.18,Unknown
795,39,1744.41,Rio
796,69,3517.22,Unknown
797,2,2381.49,Unknown
798,15,1413.91,Unknown
799,66,2941.48,Rio
800,45,2358.98,Sao Paulo
801,54,4980.0,Sao Paulo
802,44,2312.5,Rio
803,39,3799.37,Lisbon
804,84,2548.51,Lisbon
805,72,3475.53,Rio
806,42,687.15,Madrid
807,87,3094.2,Lisbon
808,44,1435.78,Sao Paulo
809,20,2496.7,Unknown
810,44,3146.07,Madrid
811,14,3078.47,Sao Paulo
812,85,1014.72,Lisbon
813,52,3219.64,Sao Paulo
814,87,3834.21,Sao Paulo
815,78,3294.62,Madrid
816,17,678.15,Madrid
817,77,4247.13,Sao Paulo
818,97,3890.48,Madrid
819,27,1864.24,Rio
820,87,4826.68,Rio
821,31,3814.92,Madrid
822,100,4498.17,Rio
823,59,2044.88,Rio
824,58,1806.25,Sao Paulo
825,92,4251.69,Lisbon
826,8,589.05,Madrid
827,1,1985.87,Unknown
828,91,3534.82,Madrid
829,15,2332.31,Madrid
830,26,3044.93,Madrid
831,2,2004.07,Lisbon
832,89,4652.51,Sao Paulo
833,91,2574.86,Sao Paulo
834,90,12.42,Lisbon
835,48,4098.46,Unknown
836,45,1969.27,Sao Paulo
837,76,3159.74,Unknown
838,18,1598.92,Madrid
839,83,4913.98,Lisbon
840,54,3509.18,Rio
841,21,3087.07,Lisbon
842,23,3450.66,Sao Paulo
843,38,1018.78,Madrid
844,97,3566.65,Rio
845,67,2365.89,Rio
846,19,2427.55,Rio
847,98,4916.99,Lisbon
848,85,2180.89,Lisbon
849,39,211.88,Madrid
850,13,4063.96,Madrid
851,75,4997.88,Rio
852,1,1610.12,Rio
853,43,1320.84,Lisbon
854,1,400.91,Sao Paulo
855,75,2900.22,Rio
856,7,2660.22,Sao Paulo
857,7,3419.12,Unknown
858,84,2919.47,Sao Paulo
859,88,2202.07,Madrid
860,46,2623.55,Sao Paulo
861,72,4732.88,Rio
862,17,1122.66,Unknown
863,67,4083.07,Madrid
864,86,2362.9,Sao Paulo
865,29,1221.01,Sao Paulo
866,7,1146.8,Madrid
867,84,4438.58,Lisbon
868,11,1568.17,Madrid
869,80,404.06,Rio
870,44,4226.81,Rio
871,94,674.12,Sao Paulo
872,56,2415.32,Madrid
873,99,87.55,Madrid
874,29,2473.23,Sao Paulo
875,76,2333.69,Lisbon
876,61,1536.51,Unknown
877,18,1680.96,Rio
878,46,1906.18,Unknown
879,63,4169.8,Madrid
880,96,2830.64,Lisbon
881,32,1772.18,Rio
882,18,2531.26,Unknown
883,61,1045.71,Rio
884,33,3610.99,Sao Paulo
885,77,1999.59,Madrid
886,55,4397.87,Rio
887,14,4084.98,Unknown
888,82,3851.12,Rio
889,52,2026.19,Rio
890,55,4369.69,Rio
891,35,3122.0,Unknown
892,4,1734.08,Sao Paulo
893,38,1463.6,Madrid
894,48,3682.58,Madrid
895,92,524.97,Unknown
896,9,3229.2,Sao Paulo
897,36,4093.06,Sao Paulo
898,83,3797.57,Rio
899,49,4835.83,Rio
900,27,3016.56,Sao Paulo
901,73,2536.25,Unknown
902,25,3103.17,Unknown
903,17,162.85,Unknown
904,4,2101.0,Madrid
905,15,1789.3,Unknown
906,18,1507.26,Sao Paulo
907,31,2492.88,Unknown
908,87,2112.1,Sao Paulo
909,30,4763.15,Lisbon
910,59,170.04,Sao Paulo
911,12,1265.11,Madrid
912,42,2794.01,Unknown
913,33,3486.68,Rio
914,91,767.23,Unknown
915,95,2128.69,Lisbon
916,35,3684.67,Sao Paulo
917,66,1970.24,Lisbon
918,46,2443.44,Sao Paulo
919,66,2297.14,Lisbon
920,54,2149.61,Madrid
921,32,502.05,Unknown
922,17,3815.72,Lisbon
923,98,1875.36,Madrid
924,10,4841.32,Madrid
925,39,2785.28,Madrid
926,89,553.82,Rio
927,69,3702.36,Sao Paulo
928,82,3519.81,Unknown
929,69,246.58,Sao Paulo
930,10,1773.31,Lisbon
931,39,138.67,Sao Paulo
932,97,171.47,Rio
933,11,658.75,Madrid
934,52,1638.26,Lisbon
935,30,81.27,Unknown
936,19,253.57,Sao Paulo
937,59,303.76,Unknown
938,13,1550.64,Sao Paulo
939,39,21.28,Rio
1,91,4629.15,Lisbon
2,89,1379.3,Unknown
3,10,1732.66,Lisbon
4,68,4711.36,Unknown
5,88,4939.54,Sao Paulo
6,56,4388.63,Lisbon
7,56,211.47,Unknown
8,1,283.39,Madrid
9,82,3638.65,Rio
10,53,3583.4,Rio
11,25,1174.73,Madrid
12,8,3792.77,Madrid
13,43,702.36,Lisbon
14,94,147.35,Rio
15,86,1527.33,Unknown
16,19,3039.22,Lisbon
17,47,2672.03,Madrid
18,32,3270.3,Rio
19,6,1168.64,Sao Paulo
20,21,1099.9,Madrid
21,94,2585.24,Lisbon
22,35,872.78,Rio
23,31,2139.65,Rio
24,44,2608.34,Sao Paulo
25,72,1508.62,Sao Paulo
26,70,3754.17,Lisbon
27,100,273.82,Sao Paulo
28,78,3063.41,Lisbon
29,89,2557.85,Lisbon
30,80,1072.18,Madrid
31,46,2985.43,Unknown
32,88,1495.95,Rio
33,86,3839.44,Madrid
34,41,3709.5,Rio
35,66,10.36,Unknown
36,77,3195.5,Unknown
37,15,398.16,Unknown
38,48,1082.99,Lisbon
39,6,1182.45,Sao Paulo
40,87,3113.11,Rio
41,92,4054.27,Unknown
42,97,2680.67,Rio
43,19,3744.26,Madrid
44,78,484.77,Rio
45,8,963.4,Sao Paulo
46,87,3202.79,Sao Paulo
47,58,545.58,Sao Paulo
48,27,365.37,Rio
49,95,3088.03,Rio
50,59,637.87,Lisbon
51,71,4201.82,Lisbon
52,92,1068.77,Madrid
53,30,2189.07,Rio
54,17,1243.72,Unknown
55,12,3325.75,Sao Paulo
56,6,1731.7,Sao Paulo
57,52,3292.14,Sao Paulo
58,16,940.13,Sao Paulo
59,93,2922.58,Unknown
60,68,4901.78,Unknown
61,100,1087.72,Madrid
62,60,887.09,Lisbon
63,80,2075.81,Sao Paulo
64,70,2447.58,Sao Paulo
65,8,1707.01,Rio
66,58,3695.31,Unknown
67,88,1172.45,Madrid
68,51,2307.33,Sao Paulo
69,77,3151.55,Lisbon
70,78,981.51,Rio
71,73,4083.85,Madrid
72,52,2441.3,Lisbon
73,59,3801.11,Madrid
74,13,3001.49,Sao Paulo
75,90,2406.83,Lisbon
76,39,3930.28,Sao Paulo
77,22,36.63,Madrid
78,47,222.13,Sao Paulo
79,47,1762.37,Madrid
80,46,1976.5,Sao Paulo
81,99,12.85,Lisbon
82,25,4537.45,Madrid
83,16,1949.71,Unknown
84,96,3540.41,Madrid
85,84,3173.56,Sao Paulo
86,1,1761.51,Madrid
87,53,425.78,Unknown
88,97,136.85,Unknown
89,69,4276.67,Sao Paulo
90,29,4823.19,Lisbon
91,32,1900.53,Sao Paulo
92,23,2745.16,Madrid
93,50,1448.37,Rio
94,8,4195.91,Madrid
95,1,3409.32,Unknown
96,18,1562.39,Sao Paulo
97,32,1581.26,Unknown
98,30,1198.13,Madrid
99,87,1793.98,Lisbon
100,37,791.9,Lisbon
101,18,1887.88,Sao Paulo
102,48,3103.5,Unknown
103,35,1594.67,Lisbon
104,12,133.87,Unknown
105,44,3010.86,Unknown
106,82,3546.39,Sao Paulo
107,54,907.18,Madrid
108,13,1818.16,Unknown
109,28,1523.74,Madrid
110,44,1345.39,Sao Paulo
111,28,1730.92,Madrid
112,20,2805.38,Rio
113,49,2908.13,Lisbon
114,55,2404.87,Lisbon
115,18,1752.1,Unknown
116,95,2249.93,Lisbon
117,42,1635.45,Unknown
118,89,1710.92,Madrid
119,59,949.19,Madrid
120,92,1526.27,Lisbon
121,83,1195.16,Lisbon
122,32,4706.65,Madrid
123,53,766.46,Unknown
124,54,625.65,Lisbon
125,70,3111.38,Rio
126,86,2274.02,Madrid
127,81,3758.32,Rio
128,33,2337.69,Sao Paulo
129,28,4317.2,Lisbon
130,87,2896.18,Madrid
131,95,4028.38,Madrid
132,7,4252.71,Lisbon
133,33,51.61,Madrid
134,63,4214.38,Madrid
135,53,240.72,Unknown
136,78,4517.86,Rio
137,81,3608.92,Lisbon
138,9,2492.64,Sao Paulo
139,59,1117.75,Madrid
140,92,1937.76,Madrid
141,7,1665.61,Rio
